
id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
8827;9889;9918;0.0131983;0.0094871;1.39118;3.9398e-07;2.98509e-05;0.0019122;0.00224894;0.00325232;0.002214;0.00515074;0.00309199;0.370395;0.297726;3;3;24;0
8828;9523;9999;0.0364897;0.0347666;1.04956;9.84283e-07;2.69742e-05;0.00260574;0.000153339;0.00303935;0.000147132;0.00359093;0.000265225;0.728177;0.051565;3;3;77;0
8829;9953;9984;0.00360819;0.00345474;1.04442;8.35441e-08;2.3154e-05;0.00311554;8.45888e-05;0.00350457;0.00015334;0.00401577;0.000294166;0.779091;0.0474764;3;3;7;0
8830;9687;10000;0.0101872;0.00973442;1.04651;6.70671e-07;6.58346e-05;0.0108935;0.00101849;0.0116381;0.000780427;0.0125994;0.00106462;0.870736;0.105034;3;3;21;0
8831;9921;10012;0.00537003;0.00496962;1.08057;8.98297e-08;1.6728e-05;0.00180886;0.000436119;0.00255723;0.000424255;0.00365647;0.000757809;0.507393;0.126243;3;3;9;0
8832;10003;9972;0.00142082;0.00141952;1.00092;3.96666e-09;2.79181e-06;0.000603419;1.80444e-09;0.00102294;3.65933e-05;0.00151613;6.24165e-05;0.398674;0.0164139;3;3;2;0
8833;9923;10004;0.00340911;0.00329396;1.03496;2.09928e-08;6.15785e-06;0.00123883;6.3437e-05;0.00166445;0.000123039;0.00220098;0.000230517;0.567392;0.0509856;3;4;5;0
8834;9956;10015;0.00534507;0.0051927;1.02934;5.39466e-08;1.00928e-05;0.00153003;9.00344e-05;0.00202043;0.000190247;0.00271735;0.000548306;0.586506;0.118225;3;4;8;0
8835;9562;10006;0.0184354;0.017391;1.06006;8.57409e-08;4.65088e-06;0.000804567;0.000117035;0.0014489;0.000531138;0.00215676;0.00109626;0.464561;0.194342;3;3;32;0
8836;9986;10007;0.0474839;0.0364322;1.30335;3.16479e-07;6.66496e-06;0.00114544;0.000165721;0.0015244;0.000153445;0.00198968;0.000242974;0.579023;0.0746726;3;4;93;0
8837;9896;9959;0.00718533;0.00625813;1.14816;3.05801e-07;4.2559e-05;0.00240662;0.00110855;0.00419982;0.00170038;0.00631007;0.0028065;0.428233;0.229349;3;3;14;0
8838;9694;2853;0.0114228;0.0107749;1.06014;3.76528e-08;3.29627e-06;0.000761345;0.000262503;0.0010746;0.00027382;0.00143438;0.000374351;0.52525;0.0989587;1;3;22;0
8839;9978;2829;0.00577519;0.00565073;1.02203;6.04153e-09;1.04612e-06;0.000457001;0.000139467;0.00067751;0.000149773;0.000902572;0.000274623;0.526524;0.150041;1;3;10;0
8840;9992;9962;0.00257904;0.0024049;1.07241;3.25877e-08;1.26356e-05;0.00223837;0.000114717;0.00285627;0.000353489;0.00374329;0.000965927;0.651307;0.2164;3;4;4;0
8841;9885;9993;0.00827808;0.00764943;1.08218;3.14098e-07;3.79433e-05;0.00354614;0.00120067;0.00485176;0.000560964;0.00638998;0.000361171;0.562449;0.200173;3;4;15;0
8842;2665;10026;0.0161711;0.0139319;1.16072;5.79133e-08;3.58128e-06;0.000859408;0.000414659;0.00115008;0.000471605;0.00151596;0.000620943;0.576033;0.136488;1;5;34;0
8843;9967;9936;0.0191271;0.00124889;15.3153;2.59297e-07;1.35566e-05;0.00184788;0.00137431;0.00259007;0.00132143;0.00363876;0.00149405;0.485128;0.259164;3;4;40;0
8844;9995;10028;0.00140999;0.0014012;1.00627;3.05128e-09;2.16404e-06;0.000801948;0;0.00146079;0;0.00208958;0;0.383784;0;3;3;1;0
8845;9916;10028;0.00533388;0.00509455;1.04698;3.85681e-08;7.23079e-06;0.00123642;0.00039329;0.0017783;0.0003992;0.00248266;0.000489743;0.492744;0.108275;3;3;7;0
8846;9917;9996;0.00468108;0.00450616;1.03882;2.59969e-08;5.55361e-06;0.00105352;0.000424741;0.00152513;0.000343268;0.00218539;0.000306525;0.484777;0.169693;3;3;8;0
8847;9983;2792;0.00868865;0.00789377;1.1007;3.13061e-08;3.60311e-06;0.000685741;0.000232238;0.00110344;0.00040795;0.00167682;0.000806201;0.461214;0.140834;1;3;17;0
8848;9586;10040;0.0191565;0.0180543;1.06105;1.37526e-06;7.17911e-05;0.00401942;0.00016627;0.00513533;0.000335174;0.00668923;0.000646198;0.608719;0.085472;3;4;38;0
8849;9726;10030;0.020533;0.0193646;1.06033;4.00938e-07;1.95266e-05;0.00220272;0.000164562;0.00266155;0.000151336;0.00331913;0.000533938;0.677431;0.103322;3;3;38;0
8850;9953;10030;0.00936643;0.00762293;1.22872;1.12958e-07;1.20599e-05;0.00169505;0.000785027;0.00219094;0.000770892;0.00285742;0.000857268;0.579346;0.165249;3;3;19;0
8851;9808;10009;0.0135336;0.0129385;1.046;2.09501e-07;1.548e-05;0.00190127;0.000140707;0.00235753;0.000120306;0.00287363;0.000210817;0.665416;0.0699302;3;3;28;0
8852;9970;10002;0.00202377;0.00186752;1.08367;1.01302e-08;5.00562e-06;0.00145038;0.000353838;0.00188569;0.000167087;0.0024351;0.00017056;0.600174;0.1507;3;4;3;0
8853;10002;10010;0.00136925;0.00130577;1.04861;4.27179e-09;3.11981e-06;0.00104313;8.58735e-05;0.00131091;0.000181911;0.00152337;0.000394369;0.749579;0.250421;3;3;2;0
8854;9775;2855;0.0141656;0.01187;1.19339;3.08484e-07;2.17771e-05;0.00195535;0.000998995;0.00282433;0.00120424;0.00392473;0.00176067;0.541013;0.197641;1;3;31;0
8855;9973;10005;0.00379104;0.00368627;1.02842;1.34867e-08;3.5575e-06;0.000822162;0.000504076;0.00131122;0.000536463;0.00194182;0.000814447;0.429379;0.178501;3;3;7;0
8856;9957;10016;0.00812553;0.00764437;1.06294;2.36779e-08;2.91402e-06;0.000812488;0.000276129;0.00112912;0.000247604;0.00153896;0.000344175;0.544424;0.169395;3;3;16;0
8857;9977;10016;0.00260589;0.00241628;1.07847;1.53174e-08;5.878e-06;0.00124025;9.35458e-05;0.00165303;6.48119e-05;0.0022348;0.00028817;0.570511;0.123765;3;3;4;0
8858;9824;10034;0.00923379;0.00910263;1.01441;7.09117e-08;7.67959e-06;0.00125317;9.88263e-05;0.00169523;9.18718e-05;0.0021413;0.000162236;0.587418;0.0518571;3;3;15;0
8859;9988;9871;0.0058455;0.00455747;1.28262;1.40603e-07;2.40532e-05;0.00439673;0.000751346;0.00472628;0.000870328;0.00523106;0.00102626;0.848197;0.0825048;3;4;11;0
8860;9930;2858;0.00300324;0.00294621;1.01936;3.23435e-09;1.07696e-06;0.000518774;8.10369e-05;0.000733936;9.36164e-05;0.000927952;0.000132098;0.560867;0.0493401;1;3;5;0
8861;9991;10035;0.00178705;0.00178497;1.00116;5.91948e-09;3.31244e-06;0.00116558;0;0.00151265;0;0.00195442;0;0.596381;0;3;3;1;0
8862;9900;10020;0.00399272;0.00391856;1.01893;1.09846e-08;2.75115e-06;0.000738734;8.1487e-05;0.00109967;5.05435e-05;0.00151744;0.000130902;0.493664;0.0890298;3;5;7;0
8863;9913;10021;0.00339854;0.00327035;1.0392;1.04964e-08;3.0885e-06;0.000935438;7.80439e-05;0.00116448;4.11643e-05;0.00140685;8.85359e-05;0.667872;0.0705639;3;3;6;0
8864;9964;9993;0.00456855;0.00352279;1.29686;2.88041e-08;6.30486e-06;0.000917598;0.000394745;0.00183671;0.000339376;0.00315549;0.000634591;0.305264;0.1702;3;5;7;0
8865;9981;2854;0.00367442;0.00330702;1.1111;9.88614e-09;2.69053e-06;0.000741953;0.00024227;0.00115174;0.000171483;0.00175308;0.000287229;0.444415;0.205255;1;5;6;0
8866;9993;9964;0.0053585;0.00352279;1.52109;1.78805e-08;3.33685e-06;0.000623871;0.000299432;0.00124887;0.000556565;0.00217142;0.00128604;0.375911;0.188353;3;5;9;0
8867;9964;2861;0.00233541;0.00229779;1.01637;2.38e-09;1.01909e-06;0.000501688;3.81477e-05;0.000721696;5.89345e-05;0.000975907;0.000136584;0.52213;0.0654936;1;5;3;0
8868;9818;2862;0.0087393;0.00826779;1.05703;6.18799e-08;7.08065e-06;0.000895469;0.000375478;0.00149942;0.000862326;0.00231768;0.001487;0.45668;0.12749;1;3;16;0
8869;2818;10022;0.00331604;0.0029724;1.11561;1.4341e-08;4.32474e-06;0.0008831;0.000156738;0.00119453;0.000166212;0.00152647;0.000311159;0.594573;0.136737;1;3;6;0
8870;9933;2863;0.0060169;0.00585285;1.02803;5.87676e-08;9.76709e-06;0.00150405;0.000621928;0.00205721;0.00050377;0.00282596;0.00064097;0.54479;0.232006;1;3;11;0
8871;9615;10024;0.0134697;0.0120128;1.12127;2.09135e-07;1.55264e-05;0.00131615;0.00069239;0.00233645;0.00110021;0.0037798;0.00194415;0.40074;0.159569;3;3;29;0
8872;10025;10026;0.00635068;0.00522634;1.21513;1.16925e-07;1.84114e-05;0.00235906;0.000459839;0.00300834;0.000437485;0.00377398;0.000597082;0.629414;0.100555;3;5;12;0
8873;9967;10037;0.00286954;0.00271995;1.055;1.38528e-08;4.82753e-06;-1;-1;-1;-1;-1;-1;-1;-1;3;4;3;0
8874;2851;9994;0.0108305;0.0100375;1.079;5.0224e-08;4.63726e-06;0.000786562;0.000398656;0.00119879;0.000635853;0.00174081;0.0010145;0.492205;0.150951;1;3;24;0
8875;2836;10029;0.00237295;0.00236222;1.00454;1.03743e-09;4.37192e-07;0.000307081;1.27042e-05;0.00055603;0.000186587;0.000803222;0.000359183;0.53073;0.331974;1;3;3;0
8876;2819;10029;0.00395524;0.0034771;1.13751;5.85845e-09;1.48119e-06;0.000458251;9.1463e-05;0.000772834;0.0001992;0.00112288;0.000455315;0.463888;0.174966;1;3;6;0
8877;2810;9997;0.0136976;0.0122048;1.12231;2.72784e-07;1.99148e-05;0.00119379;0.000905523;0.00271596;0.00180072;0.00420564;0.0027202;0.342146;0.145948;1;3;26;0
8878;9954;10003;0.00622453;0.00569174;1.09361;1.40359e-08;2.25493e-06;0.000583406;0.000141168;0.00102798;0.000294004;0.00150615;0.000540052;0.415073;0.11356;3;3;11;0
8879;9941;10031;0.00370763;0.00354333;1.04637;8.66563e-09;2.33724e-06;0.000699273;0.000273018;0.0010667;0.000194305;0.00143342;0.000222534;0.492056;0.180902;3;3;5;0
8880;10031;10014;0.00189127;0.00188129;1.00531;3.66154e-09;1.93601e-06;0.00168471;0;0.0018406;0;0.0022983;0;0.733023;0;3;5;1;0
8881;10004;10014;0.00536544;0.00469978;1.14164;2.44712e-08;4.5609e-06;0.000999821;0.000335654;0.00148209;0.00024162;0.00201196;0.00029428;0.498606;0.145839;3;5;10;0
8882;9924;10032;0.00342836;0.00327035;1.04831;2.31287e-08;6.74628e-06;0.000974717;0.000257698;0.00177982;0.000165801;0.00309145;0.000668263;0.350932;0.186712;3;3;6;0
8883;10013;10015;0.00412858;0.00402707;1.02521;1.96502e-08;4.75956e-06;0.000987268;0.000290931;0.00152695;0.000138641;0.00219227;0.000434303;0.479228;0.199462;3;4;6;0
8884;10014;10005;0.00123381;0.00117013;1.05441;4.33281e-09;3.51175e-06;0.00155612;0;0.00193637;0;0.00226159;0;0.688063;0;3;5;1;0
8885;10034;2827;0.00482346;0.00466946;1.03298;1.65379e-08;3.42864e-06;0.000737016;0.000158301;0.00109376;0.000218035;0.00158303;0.000503003;0.497143;0.134675;1;3;8;0
8886;9988;10017;0.00338657;0.00299834;1.12948;6.82874e-08;2.01642e-05;0.00429712;0.000145236;0.00505721;0.000417371;0.00652392;0.00150358;0.691224;0.142714;3;4;5;0
8887;9796;10017;0.00848686;0.00683053;1.24249;9.93496e-08;1.17063e-05;0.00110858;0.000223259;0.00211671;0.000506352;0.00339683;0.00115271;0.353659;0.0964272;3;3;16;0
8888;9897;2870;0.00463403;0.00441345;1.04998;1.44631e-08;3.12106e-06;0.000738384;0.000206861;0.00106473;0.000198026;0.00148222;0.000366877;0.507659;0.105768;1;3;8;0
8889;10019;9960;0.00299607;0.00272766;1.0984;5.58384e-08;1.86372e-05;0.0016215;0.00107126;0.00297911;0.000495429;0.00462975;0.000789565;0.39562;0.327946;3;3;5;0
8890;2773;10044;0.0154313;0.0138934;1.11069;8.50086e-08;5.50883e-06;0.00105472;0.000114692;0.00142514;0.000226951;0.00186775;0.000556758;0.591531;0.106323;1;4;29;0
8891;9848;10044;0.00752923;0.00739334;1.01838;3.71035e-08;4.92793e-06;0.00108183;8.10022e-05;0.001366;6.64474e-05;0.00162125;0.000131368;0.670352;0.0599023;3;4;13;0
8892;2815;10054;0.00388683;0.0036311;1.07043;7.13999e-09;1.83697e-06;0.000607997;0.000194956;0.000842871;0.000223169;0.0011491;0.000335646;0.538477;0.137287;1;4;7;0
8893;9948;2860;0.00359416;0.00350669;1.02494;7.93332e-09;2.20728e-06;0.000613653;0.000246026;0.000862196;0.000289561;0.00108108;0.000341056;0.553517;0.0792316;1;3;5;0
8894;9934;10036;0.0049482;0.00474084;1.04374;7.81127e-09;1.57861e-06;0.000581788;0.000102049;0.000801873;0.000117577;0.00106641;0.000214222;0.56251;0.134313;3;3;8;0
8895;9887;10023;0.00600988;0.00581298;1.03387;3.15502e-08;5.24973e-06;0.00111035;0.000237931;0.00145286;0.000169068;0.00196594;0.000297316;0.565855;0.107873;3;3;10;0
8896;9935;10023;0.00561572;0.00523297;1.07314;1.27543e-08;2.27119e-06;0.000631964;0.000142528;0.000997934;0.000145478;0.00128909;0.000175115;0.489488;0.0973077;3;3;10;0
8897;9950;10025;0.0054292;0.0051333;1.05764;1.20831e-07;2.22557e-05;0.00293685;0.000121568;0.00345381;0.000163422;0.00398599;0.000319065;0.743552;0.085684;3;3;10;0
8898;9875;10047;0.0146628;0.0128134;1.14434;2.4636e-07;1.68017e-05;0.00144097;0.000678697;0.00260041;0.000779979;0.00421444;0.000999705;0.343697;0.151936;3;3;29;0
8899;10027;10008;0.0011893;0.00118111;1.00693;9.15383e-10;7.69682e-07;0.000319876;0;0.00082504;0;0.0012271;0;0.260676;0;3;3;1;0
8900;10008;10038;0.00203819;0.00180417;1.12971;2.44102e-09;1.19764e-06;0.000517696;0.000151656;0.000789414;0.000169003;0.00106472;0.000265103;0.486002;0.0935562;3;3;3;0
8901;9585;10039;0.0141524;0.0129483;1.09299;5.52281e-08;3.9024e-06;0.000868052;0.00025982;0.00118104;0.000262762;0.00150135;0.00031504;0.573384;0.0836569;3;4;31;0
8902;9889;9647;0.0235462;0.0184075;1.27916;1.9657e-06;8.34825e-05;0.00613798;0.00273813;0.00728211;0.00194069;0.0085241;0.00159353;0.711136;0.261252;3;3;42;0
8903;9005;10048;0.0370099;0.0321988;1.14942;4.82285e-07;1.30313e-05;0.00156064;0.000255391;0.00213694;0.000214894;0.00286667;0.000322832;0.550714;0.103279;3;3;83;0
8904;10009;9969;0.0100042;0.0095387;1.0488;1.92658e-07;1.92576e-05;0.00179785;0.000520291;0.00275607;0.000574155;0.00382642;0.000830678;0.473153;0.0893439;3;3;22;0
8905;10011;10010;0.00195292;0.00183991;1.06142;5.37025e-09;2.74986e-06;0.000802308;6.07515e-05;0.00127882;0.000189481;0.00201313;0.000538172;0.420523;0.0822412;3;4;2;0
8906;9938;10041;0.0115711;0.0109335;1.05831;5.61006e-07;4.84834e-05;0.00300656;0.000434061;0.00439887;0.000411776;0.00627369;0.00108767;0.500186;0.140813;3;4;24;0
8907;9972;10013;0.00424719;0.0038171;1.11268;7.26204e-09;1.70984e-06;0.000613892;7.43486e-05;0.000862209;9.53833e-05;0.00116785;0.000207616;0.543837;0.122416;3;3;8;0
8908;10013;2865;0.00209436;0.0020075;1.04327;2.44102e-09;1.16552e-06;0.000375422;0.000138291;0.00064124;0.000160568;0.000849889;0.000214407;0.438036;0.0911701;1;3;4;0
8909;10014;10032;0.0045742;0.00442808;1.033;3.75917e-08;8.21822e-06;0.00129561;0.000407613;0.00200419;0.000212826;0.00294135;0.000513907;0.460095;0.176298;3;5;9;0
8910;10005;10050;0.005786;0.00453615;1.27553;5.36415e-08;9.27091e-06;0.000735824;0.000364014;0.00212486;0.000796576;0.00357499;0.00152349;0.272477;0.202116;3;4;9;0
8911;9943;10042;0.00429063;0.0039173;1.0953;5.27261e-08;1.22887e-05;0.00155699;0.000232463;0.00223246;0.000429208;0.0032373;0.000642115;0.491926;0.0846712;3;3;8;0
8912;9976;10051;0.00248887;0.0024234;1.02702;9.64204e-09;3.87406e-06;0.00105507;3.95569e-05;0.00129843;3.86998e-05;0.00158786;5.40622e-05;0.665781;0.0435199;3;3;4;0
8913;2867;10033;0.00337244;0.00317415;1.06247;5.4923e-09;1.62858e-06;0.000540369;0.000123689;0.000785705;0.00023384;0.00108044;0.000449307;0.533987;0.102758;1;3;6;0
8914;9958;10066;0.00387446;0.00385371;1.00539;2.6302e-08;6.78856e-06;0.00164284;0.000135583;0.00194358;0.000150082;0.00225973;0.000269511;0.731832;0.0549779;3;4;5;0
8915;9895;2876;0.006141;0.0049331;1.24486;2.38e-08;3.87559e-06;0.000904502;0.000135301;0.00120777;0.000199833;0.00157031;0.000360397;0.592643;0.101917;1;3;11;0
8916;9870;10043;0.00637963;0.00611195;1.0438;4.67456e-08;7.32731e-06;0.00130083;0.000117118;0.00179759;0.000223364;0.00264687;0.000765726;0.5384;0.165665;3;3;11;0
8917;2843;10043;0.00312768;0.00310003;1.00892;1.84907e-08;5.91197e-06;0.000797288;0.000128764;0.00135689;0.000147961;0.00191197;0.00030618;0.423368;0.0731588;1;3;5;0
8918;10053;10018;0.00143574;0.00141952;1.01143;2.25795e-09;1.57267e-06;0.00076209;0;0.00100225;0;0.00127944;0;0.595642;0;3;4;1;0
8919;10053;2871;0.00472859;0.00437821;1.08003;9.45896e-09;2.00037e-06;0.000574428;0.000221619;0.000883748;0.000155158;0.00115447;0.000193852;0.483683;0.144381;1;4;8;0
8920;2872;9990;0.00401728;0.00393707;1.02037;9.09281e-09;2.26343e-06;0.000812771;0.000468546;0.00110151;0.000377594;0.00141777;0.000374869;0.537146;0.233845;1;4;6;0
8921;10020;10055;0.00167067;0.00167035;1.00019;2.56307e-09;1.53415e-06;0.00073333;0;0.00104274;0;0.0014562;0;0.503591;0;3;3;1;0
8922;10021;10055;0.00213651;0.00207085;1.03171;3.17333e-09;1.48529e-06;0.000444704;8.71101e-05;0.00085372;2.73355e-05;0.00124272;6.50514e-05;0.361012;0.0844992;3;3;3;0
8923;2834;10056;0.0164047;0.0103142;1.59049;9.5444e-08;5.8181e-06;0.000827251;0.000475396;0.00149609;0.00058243;0.0024035;0.000945859;0.360596;0.147185;1;4;30;0
8924;9832;2874;0.0122811;0.0117651;1.04386;8.81209e-08;7.17533e-06;0.00112873;0.00018738;0.00159648;0.000344351;0.00217733;0.000609153;0.549763;0.144804;1;3;23;0
8925;9833;10045;0.0125107;0.0114152;1.09597;2.3385e-07;1.86921e-05;0.00172451;0.00059127;0.00271563;0.000522197;0.00414368;0.000827555;0.433678;0.159759;3;3;22;0
8926;9933;10046;0.00395821;0.00354333;1.11709;7.73194e-08;1.95339e-05;0.00238039;0.000159941;0.00297522;0.000442706;0.00370128;0.000897264;0.678445;0.150786;3;3;7;0
8927;10036;10023;0.00202785;0.00192877;1.05136;2.38e-09;1.17366e-06;0.000536741;2.93887e-05;0.000730859;7.34253e-05;0.000956811;0.000184365;0.58638;0.132032;3;3;3;0
8928;10047;9994;0.00588986;0.00523298;1.12553;8.48865e-08;1.44123e-05;0.00139476;0.000314486;0.00232665;0.000614351;0.0034397;0.000978488;0.423408;0.121127;3;3;11;0
8929;9982;10057;0.00336479;0.00334583;1.00567;2.56307e-08;7.61733e-06;0.00138102;2.75099e-06;0.00182597;0.000128213;0.00226492;0.000257965;0.618491;0.077071;3;3;5;0
8930;10027;10038;0.00150057;0.00147309;1.01865;3.1123e-09;2.07408e-06;0.000532779;4.68701e-05;0.00119447;1.83232e-06;0.00219062;7.22834e-05;0.244181;0.029453;3;3;2;0
8931;9620;10059;0.0153162;0.0147065;1.04146;8.67173e-08;5.66181e-06;0.000908328;0.000166386;0.00139238;0.000389956;0.00191795;0.000743019;0.525562;0.14946;3;3;32;0
8932;9804;10060;0.0173844;0.0169425;1.02608;8.07979e-08;4.64773e-06;0.00093013;0.000199329;0.00125754;0.000240313;0.00162565;0.00030232;0.572835;0.0682832;3;3;36;0
8933;2837;10049;0.00988771;0.00895189;1.10454;2.08097e-08;2.1046e-06;0.000568164;0.000213503;0.000827182;0.000196687;0.0010751;0.000277517;0.522014;0.133511;1;3;19;0
8934;9688;10080;0.0215237;0.0208047;1.03456;5.26468e-07;2.44599e-05;0.00252952;0.000201402;0.0029122;0.000248328;0.00340119;0.000581429;0.759877;0.105351;3;4;44;0
8935;9971;10041;0.00704528;0.00681789;1.03335;1.66661e-07;2.36557e-05;0.0027401;0.000652287;0.00376768;0.000549657;0.00511981;0.0011052;0.566235;0.182985;4;4;12;0
8936;10004;10062;0.00295064;0.00293144;1.00655;1.08015e-08;3.66074e-06;0.00100289;7.97505e-05;0.00138045;6.08327e-05;0.00196359;0.000297232;0.523686;0.0983365;3;4;3;0
8937;10032;10062;0.00145911;0.00145405;1.00347;3.66154e-09;2.50944e-06;0.00145947;0;0.00183329;0;0.00219119;0;0.666063;0;3;4;1;0
8938;9907;10063;0.00567197;0.00538704;1.05289;3.75918e-08;6.62763e-06;0.000783974;9.26339e-05;0.00162332;0.00013427;0.00232871;0.000252813;0.341806;0.0624526;3;3;10;0
8939;10007;2878;0.00303135;0.00283904;1.06773;6.65178e-09;2.19433e-06;0.0007239;0.000128798;0.0009369;0.000206651;0.00119053;0.000297383;0.623667;0.08293;1;3;6;0
8940;9846;10068;0.00979492;0.0096803;1.01184;5.43738e-08;5.55122e-06;0.00109087;0.000104389;0.00153564;0.000323351;0.00236138;0.000905721;0.523265;0.172791;3;3;15;0
8941;2869;10068;0.00466417;0.00440174;1.05962;7.93332e-09;1.70091e-06;0.000544905;0.000106912;0.00082257;0.000133114;0.00115601;0.000341713;0.493298;0.123889;1;3;7;0
8942;10022;9802;0.0129078;0.0107605;1.19956;4.08261e-08;3.1629e-06;0.000684686;0.000140437;0.00103284;0.000296375;0.00139492;0.000518911;0.527476;0.128618;3;3;27;0
8943;10037;10058;0.00268367;0.0026429;1.01542;2.66072e-08;9.91449e-06;0.00414822;0;0.00414822;0;0.00414822;0;1;0;3;6;3;0
8944;9915;10058;0.00579225;0.00549865;1.05339;4.73558e-08;8.17573e-06;0.00153995;0.000238919;0.0020626;0.000378935;0.00284724;0.000611485;0.557069;0.0949148;3;6;9;0
8945;10058;10008;0.00665003;0.00534138;1.245;5.54722e-08;8.34165e-06;0.00140188;0.00114413;0.00191243;0.00112237;0.0025224;0.00113412;0.487886;0.200021;3;6;13;0
8946;10039;10072;0.00209856;0.00205417;1.02161;8.78768e-09;4.18749e-06;0.00100086;0.000113382;0.00151704;0.000207755;0.00201091;0.000171207;0.49711;0.027105;3;3;3;0
8947;9710;10072;0.0130654;0.0125671;1.03965;7.1522e-08;5.47417e-06;0.00109919;6.7359e-05;0.00141111;0.000129176;0.00181184;0.000389995;0.62771;0.106342;3;3;26;0
8948;10028;9995;0.00422898;0.0014012;3.01811;6.28563e-09;1.48632e-06;0.000417218;0.000105998;0.00067912;0.000291038;0.00093796;0.000508846;0.597433;0.32537;3;3;8;0
8949;10060;10059;0.00141689;0.00141347;1.00242;4.69897e-09;3.31639e-06;0.00108101;0;0.00140472;0;0.00189983;0;0.569002;0;3;3;1;0
8950;2801;10061;0.00877086;0.00706478;1.24149;1.72702e-08;1.96905e-06;0.000595516;0.000178391;0.000815067;0.000250894;0.00100465;0.000358608;0.604968;0.109106;1;3;17;0
8951;9467;10074;0.0212511;0.020552;1.03402;1.06795e-07;5.02537e-06;0.00102792;0.000181904;0.00133028;0.000176994;0.00165217;0.00025944;0.624846;0.0847939;3;3;41;0
8952;9229;10075;0.0255087;0.0245202;1.04031;8.54602e-07;3.35024e-05;0.00246402;0.000195072;0.00344684;0.000498303;0.00478475;0.00115474;0.537502;0.103248;3;3;56;0
8953;2877;9998;0.00626837;0.00589243;1.0638;1.65989e-08;2.64805e-06;0.00065617;0.000101209;0.00102314;0.000142747;0.00151216;0.000315164;0.451027;0.110608;1;3;11;0
8954;9939;2882;0.00432491;0.00399081;1.08372;8.1164e-09;1.87666e-06;0.000572272;0.000151008;0.000933377;0.00024802;0.00144448;0.00052753;0.422345;0.110015;1;4;8;0
8955;9973;10081;0.00565212;0.00545977;1.03523;1.01302e-08;1.79229e-06;0.000505173;0.000192084;0.000927015;0.000155911;0.00139788;0.000215598;0.360818;0.131816;3;4;9;0
8956;9974;10081;0.0043993;0.00404985;1.08629;1.8979e-08;4.31409e-06;0.00112827;0.000221651;0.00143411;0.00022443;0.00177026;0.000236918;0.632347;0.0572789;3;4;7;0
8957;9974;10050;0.00567444;0.00502262;1.12978;2.05656e-08;3.62425e-06;0.000886155;0.0003696;0.00133032;0.000327002;0.00204499;0.00038088;0.441491;0.202938;3;4;10;0
8958;10016;10082;0.00299979;0.00297821;1.00725;1.35477e-08;4.5162e-06;0.0010468;3.5703e-05;0.00145976;5.90828e-05;0.00216567;0.000190521;0.486212;0.0336299;3;3;4;0
8959;2761;10082;0.0346335;0.0318696;1.08673;1.3688e-07;3.95225e-06;0.000893619;0.000250879;0.00114559;0.00026054;0.00143073;0.000336752;0.621183;0.100795;1;3;67;0
8960;2849;10064;0.00754041;0.00677354;1.11321;1.59887e-08;2.1204e-06;0.000503608;0.000271653;0.000831571;0.000333836;0.00114319;0.000454434;0.433772;0.120817;1;3;14;0
8961;10006;10064;0.00576931;0.00572792;1.00723;3.44184e-08;5.96578e-06;0.00104826;0.0001089;0.0015798;8.38245e-05;0.00219538;0.00027424;0.489258;0.0986248;3;3;9;0
8962;9845;10065;0.0102963;0.00931029;1.1059;5.76081e-08;5.59505e-06;0.0010299;0.000170979;0.00146689;0.000274339;0.00206682;0.000584026;0.521618;0.104925;3;3;19;0
8963;10033;10066;0.00383988;0.0030702;1.25069;3.03297e-08;7.89862e-06;0.00139525;0.000337539;0.00200191;0.00028981;0.00271477;0.000437043;0.52159;0.123639;3;4;7;0
8964;9944;10052;0.00745698;0.00723818;1.03023;6.48702e-08;8.69925e-06;0.0015238;0.000119421;0.00184819;7.44561e-05;0.00224126;0.000151506;0.683266;0.0757825;3;3;14;0
8965;10067;2886;0.00314519;0.0025515;1.23268;1.48902e-08;4.73429e-06;0.000774538;8.36849e-05;0.00132247;0.000306765;0.00193922;0.000635317;0.448668;0.155073;1;3;5;0
8966;10018;2868;0.0075264;0.00705381;1.067;2.24574e-08;2.98382e-06;0.000749551;0.000171797;0.00106441;0.000199561;0.00142662;0.000297528;0.531258;0.0812251;1;3;15;0
8967;10017;10105;0.00365751;0.00354511;1.0317;3.74087e-08;1.02279e-05;0.00441382;0;0.00462788;0;0.00481634;0;0.916425;0;3;5;5;0
8968;9830;10069;0.0087275;0.0080107;1.08948;2.29151e-07;2.62562e-05;0.00204794;0.000583637;0.00311009;0.000801052;0.0043455;0.000954363;0.483167;0.130581;3;3;17;0
8969;10035;2888;0.00273248;0.00254812;1.07235;7.13999e-09;2.61301e-06;0.000767086;0.000104808;0.00103356;0.000196778;0.00138424;0.000350307;0.5685;0.0611165;1;3;4;0
8970;2844;10054;0.00449501;0.00415844;1.08094;1.39748e-08;3.10897e-06;0.000654628;0.000109043;0.00102123;0.000224882;0.00146781;0.00042143;0.466615;0.0995265;1;4;7;0
8971;10020;10088;0.00284233;0.00281163;1.01092;8.84871e-09;3.11319e-06;0.000826175;0.000303761;0.0012987;0.000258726;0.00206178;0.00059921;0.442674;0.201981;3;4;4;0
